Wall time,Step,Value
1675930849.73639,1,201.2901611328125
1675930849.936101,10,201.2901611328125
1675930850.236144,20,191.895751953125
1675930850.707241,30,170.12498474121094
1675930851.289328,40,193.783203125
1675930852.050598,50,188.635009765625
1675930870.807989,60,200.10459899902344
1675930889.753081,70,195.35174560546875
1675930910.529492,80,189.2859344482422
1675930930.5875,90,169.20863342285156
1675930950.256516,100,158.8981170654297
1675930971.759463,110,152.05511474609375
1675930993.078307,120,145.68093872070312
1675931014.203584,130,134.5589141845703
1675931036.870056,140,123.92562866210938
1675931059.996718,150,131.36280822753906
1675931083.40735,160,118.93106842041016
1675931106.795901,170,121.74964904785156
1675931130.609171,180,102.48336791992188
1675931156.765576,190,113.8861083984375
1675931181.458586,200,91.48938751220703
1675931204.207735,210,100.784423828125
1675931227.559813,220,93.71024322509766
1675931251.784686,230,88.16481018066406
1675931275.701239,240,92.13565826416016
1675931299.394529,250,83.47833251953125
1675931324.114388,260,78.28279876708984
1675931348.728946,270,77.631103515625
1675931373.789804,280,84.34317779541016
1675931397.066343,290,83.79082489013672
1675931420.507015,300,73.6787338256836
1675931444.281878,310,78.23731231689453
1675931467.488754,320,75.06998443603516
1675931490.562374,330,70.35572052001953
1675931513.515393,340,74.31636047363281
1675931536.679029,350,62.91203308105469
1675931560.24738,360,68.38461303710938
1675931585.193588,370,69.85950469970703
1675931610.589379,380,67.91339111328125
1675931638.379924,390,60.628395080566406
1675931666.271711,400,63.43064498901367
1675931692.590281,410,60.99231719970703
1675931718.716215,420,61.51726531982422
1675931744.999367,430,62.12666702270508
1675931773.276467,440,60.35396957397461
1675931800.022813,450,65.483154296875
1675931827.337973,460,58.73582077026367
1675931853.341026,470,61.47161865234375
1675931879.996606,480,52.3814697265625
1675931906.792257,490,57.67220687866211
1675931933.336563,500,51.88459014892578
1675931961.4076,510,50.91828536987305
1675931988.990126,520,53.82699203491211
1675932017.124483,530,52.81501770019531
1675932045.013305,540,57.004783630371094
1675932072.877966,550,47.56916809082031
1675932100.85332,560,50.59926986694336
1675932129.117928,570,52.239315032958984
1675932159.245112,580,49.47346496582031
1675932186.948675,590,47.76963806152344
1675932215.833715,600,46.20969772338867
1675932243.826452,610,56.62221145629883
1675932271.90799,620,47.310733795166016
1675932300.559847,630,45.64958953857422
1675932329.52642,640,42.8426513671875
1675932358.451322,650,47.04743576049805
1675932386.38229,660,47.03398513793945
1675932415.446594,670,42.36301040649414
1675932443.692651,680,46.43595504760742
1675932471.630108,690,44.98196792602539
1675932499.592204,700,44.512603759765625
1675932528.944008,710,47.992218017578125
1675932556.812253,720,41.64445495605469
1675932585.572294,730,43.58161544799805
1675932613.963,740,40.232479095458984
1675932643.518437,750,45.26963424682617
1675932673.353836,760,47.746604919433594
1675932702.879735,770,42.79296112060547
1675932732.440822,780,45.65060043334961
1675932762.967337,790,43.94038009643555
1675932790.67255,800,41.75651168823242
1675932818.890185,810,42.78145217895508
1675932848.831911,820,40.36249542236328
1675932880.363705,830,37.25576400756836
1675932910.225051,840,45.15130615234375
1675932940.72204,850,42.98750305175781
1675932971.534051,860,40.54762649536133
1675933002.026407,870,40.1649284362793
1675933033.491141,880,40.861175537109375
1675933065.362202,890,39.64206314086914
1675933095.73099,900,39.4742546081543
1675933127.66592,910,37.98851013183594
1675933157.285186,920,40.95981216430664
1675933188.064072,930,44.724151611328125
1675933220.007529,940,43.506256103515625
1675933251.346959,950,42.53863525390625
1675933281.688266,960,41.11768341064453
1675933313.087977,970,40.61928939819336
1675933343.643921,980,41.77978515625
1675933375.1663,990,37.95444107055664
1675933405.302782,1000,39.1800537109375
1675933437.501575,1010,37.53367233276367
1675933468.456946,1020,38.24980163574219
1675933500.260648,1030,37.37283706665039
1675933530.780847,1040,37.012062072753906
1675933561.983594,1050,37.8137092590332
1675933594.066705,1060,38.0921516418457
1675933624.716262,1070,40.66975021362305
1675933656.916403,1080,36.52307891845703
1675933687.558096,1090,36.66321563720703
1675933720.391567,1100,34.949867248535156
1675933751.221955,1110,36.648101806640625
1675933783.243507,1120,33.72189712524414
1675933815.247505,1130,34.8604736328125
1675933847.470005,1140,35.16203308105469
1675933879.162028,1150,34.32684326171875
1675933911.94919,1160,34.906646728515625
1675933943.987844,1170,33.22388458251953
1675933975.515053,1180,37.8160285949707
1675934009.057939,1190,33.09290313720703
1675934043.67673,1200,35.17643737792969
1675934074.633959,1210,33.7082633972168
1675934104.78166,1220,34.028385162353516
1675934133.400453,1230,29.9036865234375
1675934162.376019,1240,30.96484375
1675934193.553133,1250,32.223392486572266
1675934224.182819,1260,34.74140167236328
1675934253.554118,1270,32.9207649230957
1675934284.447096,1280,39.12619400024414
1675934314.280646,1290,31.000207901000977
1675934343.783387,1300,30.755603790283203
1675934374.140708,1310,31.888959884643555
1675934403.624072,1320,33.03752517700195
1675934433.846057,1330,32.63893508911133
1675934463.412001,1340,31.784286499023438
1675934492.009802,1350,30.70301628112793
1675934517.752574,1360,31.462827682495117
1675934543.491137,1370,30.581239700317383
1675934569.393586,1380,30.328594207763672
1675934595.101921,1390,31.496801376342773
1675934620.843859,1400,31.371292114257812
1675934646.864167,1410,32.1241455078125
1675934672.487996,1420,31.31820297241211
1675934697.980669,1430,32.49272537231445
1675934723.186026,1440,32.42753982543945
1675934749.880732,1450,32.92631530761719
1675934778.502979,1460,29.76996421813965
1675934807.180459,1470,29.41366958618164
1675934836.412637,1480,31.944721221923828
1675934867.409796,1490,32.0571174621582
1675934897.174844,1500,31.53668975830078
1675934926.024529,1510,31.693557739257812
1675934955.4354,1520,32.38975524902344
1675934985.111331,1530,32.49757766723633
1675935013.897417,1540,36.663856506347656
1675935044.211372,1550,32.970638275146484
1675935073.73185,1560,31.585472106933594
1675935102.52295,1570,31.743118286132812
1675935131.909978,1580,32.44049835205078
1675935160.848774,1590,31.59219741821289
1675935190.567984,1600,33.823158264160156
1675935221.701287,1610,34.0805549621582
1675935251.596711,1620,34.627017974853516
1675935278.195818,1630,33.40425491333008
1675935305.804057,1640,32.40352249145508
1675935332.648651,1650,32.281681060791016
1675935358.77268,1660,34.353816986083984
1675935387.658543,1670,31.052330017089844
1675935414.710054,1680,32.87018966674805
1675935442.4938,1690,31.374250411987305
1675935468.554891,1700,33.846248626708984
1675935496.524228,1710,31.290950775146484
1675935524.989435,1720,33.311546325683594
1675935553.932542,1730,31.836515426635742
1675935583.175127,1740,29.8249568939209
1675935612.172932,1750,31.623327255249023
1675935641.621141,1760,32.45613098144531
1675935670.39742,1770,30.653226852416992
1675935699.711146,1780,31.51074981689453
1675935728.917993,1790,30.56714630126953
1675935757.841563,1800,31.886245727539062
1675935787.625955,1810,31.802536010742188
1675935818.347559,1820,31.3960018157959
1675935847.549183,1830,31.181840896606445
1675935877.013092,1840,30.867658615112305
1675935906.962508,1850,30.52720832824707
1675935937.547032,1860,32.67889404296875
1675935966.947141,1870,31.356143951416016
1675935997.137161,1880,31.038822174072266
1675936026.853983,1890,31.661104202270508
1675936056.683506,1900,31.38639259338379
1675936086.78031,1910,32.46717071533203
1675936116.485027,1920,31.221622467041016
1675936145.74846,1930,35.65219497680664
1675936175.292198,1940,31.30661392211914
1675936203.717849,1950,31.7176513671875
1675936229.61543,1960,33.116722106933594
1675936255.404157,1970,29.867029190063477
1675936282.441849,1980,32.10675048828125
1675936309.159024,1990,32.90433120727539
