Wall time,Step,Value
1675933943.989946,1170,0.00021078712597955018
1675933975.517769,1180,0.00031508601387031376
1675934009.060076,1190,0.0005979676498100162
1675934043.678391,1200,0.00021211607963778079
1675934074.6359,1210,0.00021450489293783903
1675934104.783355,1220,0.000366802210919559
1675934133.402335,1230,0.00010838731395779178
1675934162.379788,1240,0.0001901481009554118
1675934193.555518,1250,0.0003204268869012594
1675934224.185411,1260,0.0003866566112264991
1675934253.556421,1270,0.00020555143419187516
1675934284.449329,1280,0.00019955234893132
1675934314.282461,1290,0.00013074040180072188
1675934343.785132,1300,0.00012198630429338664
1675934374.143208,1310,0.00020158730330877006
1675934403.626215,1320,0.00015528341464232653
1675934433.848064,1330,0.00046282948460429907
1675934463.413892,1340,0.00014591534272767603
1675934492.011641,1350,0.00023480516392737627
1675934517.754616,1360,0.00044952277676202357
1675934543.492902,1370,0.00021067635680083185
1675934569.39534,1380,0.0001002359640551731
1675934595.103743,1390,0.00020807517284993082
1675934620.845604,1400,0.00013684621080756187
1675934646.865979,1410,0.00012900478031951934
1675934672.489649,1420,0.0002110435743816197
1675934697.98231,1430,0.0003399536362849176
1675934723.187669,1440,0.00014558729890268296
1675934749.882306,1450,0.00015904640895314515
1675934778.50519,1460,0.00013121039955876768
1675934807.18278,1470,0.0001762488973326981
1675934836.4148,1480,0.00027020578272640705
1675934867.412089,1490,0.0005169670330360532
1675934897.176793,1500,0.00024724125978536904
1675934926.026426,1510,9.520389721728861e-05
1675934955.437253,1520,7.279693818418309e-05
1675934985.113232,1530,0.00012035934196319431
1675935013.899471,1540,0.00029642312438227236
1675935044.214145,1550,9.470981603953987e-05
1675935073.734177,1560,0.00030171911930665374
1675935102.525301,1570,0.00018642173381522298
1675935131.912234,1580,0.00013500417117029428
1675935160.850636,1590,0.00019164482364431024
1675935190.569964,1600,0.00014893407933413982
1675935221.703266,1610,0.00020117870008107275
1675935251.598411,1620,7.9123601608444e-05
1675935278.197477,1630,0.00023885705741122365
1675935305.806247,1640,0.0003484214248601347
1675935332.650644,1650,0.0001204042710014619
1675935358.774731,1660,6.705148553010076e-05
1675935387.66012,1670,0.00024702458176761866
1675935414.711608,1680,6.0340775235090405e-05
1675935442.495729,1690,0.00030874961521476507
1675935468.556912,1700,0.0003431841905694455
1675935496.526054,1710,0.0002764012897387147
1675935524.991661,1720,8.586715557612479e-05
1675935553.934447,1730,0.00016912313003558666
1675935583.177419,1740,0.00027868052711710334
1675935612.175062,1750,0.00019427663937676698
1675935641.623138,1760,0.00029027005075477064
1675935670.399136,1770,0.00011936903320020065
1675935699.713899,1780,0.00010869408288272098
1675935728.919917,1790,6.555872096214443e-05
1675935757.843863,1800,0.00017849006690084934
1675935787.628933,1810,0.00010109934373758733
1675935818.349503,1820,0.00025336642283946276
1675935847.551482,1830,0.0002496863016858697
1675935877.014897,1840,0.0001925388496601954
1675935906.964826,1850,0.00014518777607008815
1675935937.549016,1860,0.00033043514122255147
1675935966.949628,1870,0.00016450282419100404
1675935997.139276,1880,0.00014706671936437488
1675936026.855873,1890,0.00015555540448985994
1675936056.686011,1900,0.00020843246602453291
1675936086.782447,1910,7.355122943408787e-05
1675936116.486891,1920,0.00023489430896006525
1675936145.750554,1930,0.0001134531557909213
1675936175.296191,1940,0.0002022076805587858
1675936203.719468,1950,9.548658272251487e-05
1675936229.617203,1960,5.902533303014934e-05
1675936255.40634,1970,0.00015216271276585758
1675936282.443851,1980,8.770819840719923e-05
1675936309.162032,1990,6.286456482484937e-05
