Wall time,Step,Value
1675932443.693193,680,69.36638641357422
1675932471.6306,690,82.47273254394531
1675932499.592767,700,65.83995819091797
1675932528.944749,710,93.997802734375
1675932556.812885,720,60.8777961730957
1675932585.572808,730,56.19554901123047
1675932613.963647,740,63.36509704589844
1675932643.518945,750,64.00686645507812
1675932673.354411,760,71.72563934326172
1675932702.880377,770,68.793701171875
1675932732.441284,780,67.79954528808594
1675932762.967853,790,72.8853530883789
1675932790.673083,800,59.46409225463867
1675932818.890643,810,50.22924041748047
1675932848.832544,820,56.48893356323242
1675932880.364296,830,51.66926193237305
1675932910.225678,840,59.0718879699707
1675932940.722529,850,55.270286560058594
1675932971.534658,860,56.56132507324219
1675933002.027004,870,80.98580169677734
1675933033.491936,880,76.94109344482422
1675933065.362758,890,57.25359344482422
1675933095.731663,900,56.606571197509766
1675933127.66663,910,53.739925384521484
1675933157.285696,920,47.51362991333008
1675933188.064794,930,58.092166900634766
1675933220.008193,940,57.34291458129883
1675933251.347828,950,93.5803451538086
1675933281.688765,960,72.88860321044922
1675933313.088578,970,77.61026000976562
1675933343.644473,980,73.25565338134766
1675933375.16687,990,49.65541076660156
1675933405.303491,1000,51.76039123535156
1675933437.502047,1010,48.78717041015625
1675933468.457613,1020,49.40486526489258
1675933500.261166,1030,53.89478302001953
1675933530.78149,1040,45.218116760253906
1675933561.984307,1050,49.28802490234375
1675933594.067169,1060,49.794761657714844
1675933624.71676,1070,88.76618194580078
1675933656.916834,1080,54.61771011352539
1675933687.558668,1090,98.54890441894531
1675933720.392064,1100,60.6191520690918
1675933751.222407,1110,51.569793701171875
1675933783.244332,1120,51.772457122802734
1675933815.248293,1130,40.66617965698242
1675933847.47053,1140,45.589107513427734
1675933879.162761,1150,44.27098846435547
1675933911.949812,1160,48.63853073120117
1675933943.988402,1170,40.87709426879883
1675933975.515696,1180,42.953712463378906
1675934009.058585,1190,54.45391082763672
1675934043.67727,1200,52.64857482910156
1675934074.63449,1210,39.08572769165039
1675934104.78211,1220,39.30190658569336
1675934133.401029,1230,41.860374450683594
1675934162.377085,1240,42.391578674316406
1675934193.553623,1250,41.13570785522461
1675934224.183477,1260,47.490196228027344
1675934253.554631,1270,43.662296295166016
1675934284.447701,1280,110.07620239257812
1675934314.28114,1290,44.44410705566406
1675934343.78384,1300,49.70911407470703
1675934374.141341,1310,43.56774139404297
1675934403.624715,1320,41.936885833740234
1675934433.846555,1330,42.52948760986328
1675934463.412558,1340,42.347679138183594
1675934492.010254,1350,42.96842956542969
1675934517.753221,1360,36.066715240478516
1675934543.49162,1370,46.330413818359375
1675934569.394055,1380,41.576637268066406
1675934595.102355,1390,41.554588317871094
1675934620.844324,1400,41.28703689575195
1675934646.864658,1410,37.73029327392578
1675934672.488453,1420,46.46448516845703
1675934697.981132,1430,85.79618835449219
1675934723.186445,1440,55.00535202026367
1675934749.881156,1450,61.701210021972656
1675934778.503495,1460,48.28987503051758
1675934807.181183,1470,36.45912170410156
1675934836.413309,1480,68.94752502441406
1675934867.410376,1490,40.105430603027344
1675934897.175373,1500,42.24652099609375
1675934926.025069,1510,43.12167739868164
1675934955.435869,1520,47.56816482543945
1675934985.111883,1530,40.99523162841797
1675935013.898038,1540,45.99623107910156
1675935044.211995,1550,48.24347686767578
1675935073.732454,1560,65.13590240478516
1675935102.523627,1570,43.6729850769043
1675935131.910815,1580,45.842159271240234
1675935160.849295,1590,50.375240325927734
1675935190.568558,1600,100.66746520996094
1675935221.701764,1610,49.36747360229492
1675935251.597189,1620,49.32916259765625
1675935278.196283,1630,45.419586181640625
1675935305.804629,1640,45.227840423583984
1675935332.649117,1650,41.59165954589844
1675935358.773189,1660,42.0897216796875
1675935387.658957,1670,49.462467193603516
1675935414.71047,1680,86.4042739868164
1675935442.494323,1690,117.2048110961914
1675935468.555421,1700,75.05402374267578
1675935496.52479,1710,43.38993835449219
1675935524.989926,1720,44.095218658447266
1675935553.933024,1730,43.61642837524414
1675935583.175711,1740,46.96479797363281
1675935612.173449,1750,44.34120178222656
1675935641.621583,1760,42.02317428588867
1675935670.3979,1770,38.544898986816406
1675935699.711859,1780,40.398475646972656
1675935728.918427,1790,49.9377326965332
1675935757.842099,1800,38.943260192871094
1675935787.626741,1810,36.78267288208008
1675935818.348019,1820,43.45326232910156
1675935847.549789,1830,35.63941955566406
1675935877.013561,1840,40.20925521850586
1675935906.963129,1850,35.08275604248047
1675935937.547587,1860,74.41676330566406
1675935966.947812,1870,39.831382751464844
1675935997.137645,1880,38.26742935180664
1675936026.854474,1890,45.86125946044922
1675936056.684241,1900,39.85227966308594
1675936086.780895,1910,39.83562469482422
1675936116.485551,1920,35.177188873291016
1675936145.748925,1930,45.993770599365234
1675936175.293161,1940,48.38384246826172
1675936203.718293,1950,39.656978607177734
1675936229.615875,1960,43.21222686767578
1675936255.404742,1970,37.664283752441406
1675936282.442426,1980,61.44778823852539
1675936309.159743,1990,57.019615173339844
