CMDLINE /home/ale/.virtualenvs/pin2/bin/python dqn_cartpole.py
MEM 2206.050781 1672826410.7825
MEM 2206.613281 1672826410.8829
MEM 2207.523438 1672826410.9834
MEM 2207.507812 1672826411.0839
MEM 2207.476562 1672826411.1843
MEM 2208.027344 1672826411.2848
MEM 2208.417969 1672826411.3852
MEM 2209.332031 1672826411.4856
MEM 2209.757812 1672826411.5860
MEM 2209.726562 1672826411.6864
MEM 2209.785156 1672826411.7868
MEM 2210.523438 1672826411.8872
MEM 2211.339844 1672826411.9876
MEM 2211.996094 1672826412.0880
MEM 2212.222656 1672826412.1884
MEM 2212.273438 1672826412.2888
MEM 2212.992188 1672826412.3892
MEM 2213.589844 1672826412.4896
MEM 2214.371094 1672826412.5900
MEM 2214.484375 1672826412.6903
MEM 2214.468750 1672826412.7907
MEM 2214.503906 1672826412.8911
MEM 2215.671875 1672826412.9915
MEM 2216.613281 1672826413.0919
MEM 2217.003906 1672826413.1924
MEM 2216.972656 1672826413.2928
MEM 2217.019531 1672826413.3932
MEM 2217.906250 1672826413.4936
MEM 2219.109375 1672826413.5939
MEM 2219.472656 1672826413.6943
MEM 2219.457031 1672826413.7948
MEM 2219.546875 1672826413.8952
MEM 2220.257812 1672826413.9956
MEM 2220.851562 1672826414.0959
MEM 2221.750000 1672826414.1963
MEM 2221.734375 1672826414.2966
MEM 2221.718750 1672826414.3969
MEM 2221.742188 1672826414.4973
MEM 2222.253906 1672826414.5977
MEM 2223.074219 1672826414.6981
MEM 2224.093750 1672826414.7985
MEM 2223.972656 1672826414.8989
MEM 2223.937500 1672826414.9994
MEM 2224.496094 1672826415.0998
MEM 2225.132812 1672826415.2002
MEM 2226.093750 1672826415.3006
MEM 2226.468750 1672826415.4010
MEM 2226.453125 1672826415.5014
MEM 2226.437500 1672826415.6019
MEM 2226.488281 1672826415.7023
MEM 2227.253906 1672826415.8027
MEM 2227.808594 1672826415.9032
MEM 2228.324219 1672826416.0037
MEM 2228.707031 1672826416.1042
MEM 2228.937500 1672826416.2046
MEM 2229.003906 1672826416.3049
MEM 2229.738281 1672826416.4054
MEM 2230.562500 1672826416.5058
MEM 2231.230469 1672826416.6061
MEM 2231.210938 1672826416.7064
MEM 2231.437500 1672826416.8067
MEM 2231.976562 1672826416.9072
MEM 2232.890625 1672826417.0076
MEM 2233.328125 1672826417.1080
MEM 2233.695312 1672826417.2083
MEM 2233.679688 1672826417.3087
MEM 2233.707031 1672826417.4091
MEM 2234.601562 1672826417.5095
MEM 2235.566406 1672826417.6099
MEM 2235.945312 1672826417.7103
MEM 2235.914062 1672826417.8107
MEM 2235.898438 1672826417.9112
MEM 2236.468750 1672826418.0116
MEM 2237.304688 1672826418.1120
MEM 2237.785156 1672826418.2124
MEM 2238.417969 1672826418.3128
MEM 2238.406250 1672826418.4131
MEM 2238.453125 1672826418.5136
MEM 2239.460938 1672826418.6140
MEM 2239.785156 1672826418.7144
MEM 2240.695312 1672826418.8148
MEM 2240.660156 1672826418.9152
MEM 2241.035156 1672826419.0156
MEM 2241.417969 1672826419.1161
MEM 2242.367188 1672826419.2166
MEM 2242.742188 1672826419.3170
MEM 2243.218750 1672826419.4174
MEM 2243.203125 1672826419.5178
MEM 2243.222656 1672826419.6182
MEM 2244.171875 1672826419.7185
MEM 2245.074219 1672826419.8188
MEM 2245.750000 1672826419.9192
MEM 2245.722656 1672826420.0196
MEM 2245.703125 1672826420.1201
MEM 2246.167969 1672826420.2205
MEM 2247.082031 1672826420.3209
MEM 2247.996094 1672826420.4213
MEM 2247.988281 1672826420.5217
MEM 2247.957031 1672826420.6220
MEM 2248.000000 1672826420.7224
MEM 2248.906250 1672826420.8228
MEM 2249.300781 1672826420.9231
MEM 2250.238281 1672826421.0235
MEM 2250.222656 1672826421.1239
MEM 2250.207031 1672826421.2242
MEM 2250.214844 1672826421.3246
MEM 2250.964844 1672826421.4249
MEM 2252.308594 1672826421.5253
MEM 2252.703125 1672826421.6257
MEM 2252.691406 1672826421.7261
MEM 2252.675781 1672826421.8265
MEM 2252.714844 1672826421.9269
MEM 2253.214844 1672826422.0273
MEM 2254.054688 1672826422.1276
MEM 2255.171875 1672826422.2281
MEM 2255.160156 1672826422.3284
MEM 2255.128906 1672826422.4288
MEM 2255.734375 1672826422.5293
MEM 2256.613281 1672826422.6297
MEM 2257.035156 1672826422.7301
MEM 2257.414062 1672826422.8305
MEM 2257.382812 1672826422.9310
MEM 2258.207031 1672826423.0314
MEM 2258.828125 1672826423.1318
MEM 2259.554688 1672826423.2322
MEM 2259.968750 1672826423.3327
MEM 2259.886719 1672826423.4331
MEM 2259.949219 1672826423.5335
MEM 2260.847656 1672826423.6339
MEM 2261.789062 1672826423.7344
MEM 2262.152344 1672826423.8347
MEM 2262.136719 1672826423.9351
MEM 2262.187500 1672826424.0354
MEM 2263.070312 1672826424.1358
MEM 2264.023438 1672826424.2362
MEM 2264.429688 1672826424.3366
MEM 2264.394531 1672826424.4369
MEM 2264.687500 1672826424.5373
MEM 2265.589844 1672826424.6377
MEM 2266.277344 1672826424.7382
MEM 2266.906250 1672826424.8386
MEM 2266.890625 1672826424.9390
MEM 2267.117188 1672826425.0394
MEM 2267.695312 1672826425.1398
MEM 2268.332031 1672826425.2403
MEM 2269.019531 1672826425.3406
MEM 2269.410156 1672826425.4410
MEM 2269.394531 1672826425.5414
MEM 2269.468750 1672826425.6418
MEM 2270.156250 1672826425.7423
MEM 2270.742188 1672826425.8430
MEM 2271.492188 1672826425.9434
MEM 2271.902344 1672826426.0438
MEM 2271.871094 1672826426.1442
MEM 2271.855469 1672826426.2447
MEM 2272.429688 1672826426.3451
MEM 2273.250000 1672826426.4455
MEM 2274.164062 1672826426.5461
MEM 2274.148438 1672826426.6464
MEM 2274.117188 1672826426.7468
MEM 2274.691406 1672826426.8472
MEM 2275.523438 1672826426.9475
MEM 2276.523438 1672826427.0479
MEM 2276.398438 1672826427.1483
MEM 2276.386719 1672826427.2487
MEM 2276.402344 1672826427.3490
MEM 2277.160156 1672826427.4494
MEM 2277.929688 1672826427.5498
MEM 2278.691406 1672826427.6502
MEM 2278.820312 1672826427.7505
MEM 2278.792969 1672826427.8509
MEM 2279.359375 1672826427.9513
MEM 2279.750000 1672826428.0517
MEM 2280.949219 1672826428.1523
MEM 2281.312500 1672826428.2527
MEM 2281.300781 1672826428.3531
MEM 2281.355469 1672826428.4535
MEM 2282.226562 1672826428.5539
MEM 2283.187500 1672826428.6544
MEM 2283.566406 1672826428.7548
MEM 2283.535156 1672826428.8552
MEM 2283.863281 1672826428.9556
MEM 2284.566406 1672826429.0560
MEM 2285.156250 1672826429.1564
MEM 2285.632812 1672826429.2568
MEM 2286.015625 1672826429.3571
MEM 2286.003906 1672826429.4576
MEM 2286.058594 1672826429.5580
MEM 2286.511719 1672826429.6583
MEM 2287.324219 1672826429.7587
MEM 2288.109375 1672826429.8590
MEM 2288.222656 1672826429.9593
MEM 2288.136719 1672826430.0597
MEM 2288.183594 1672826430.1601
MEM 2288.949219 1672826430.2605
MEM 2289.507812 1672826430.3609
MEM 2290.402344 1672826430.4612
MEM 2290.382812 1672826430.5616
MEM 2290.613281 1672826430.6621
MEM 2291.144531 1672826430.7624
MEM 2291.582031 1672826430.8627
MEM 2292.519531 1672826430.9632
MEM 2292.917969 1672826431.0636
MEM 2292.902344 1672826431.1640
MEM 2293.117188 1672826431.2643
MEM 2293.683594 1672826431.3648
MEM 2294.054688 1672826431.4651
MEM 2294.750000 1672826431.5655
MEM 2295.386719 1672826431.6659
MEM 2295.371094 1672826431.7663
MEM 2295.339844 1672826431.8667
MEM 2295.906250 1672826431.9671
MEM 2296.304688 1672826432.0676
MEM 2297.234375 1672826432.1679
MEM 2297.894531 1672826432.2683
MEM 2297.878906 1672826432.3687
MEM 2297.851562 1672826432.4691
MEM 2298.402344 1672826432.5696
MEM 2299.308594 1672826432.6700
MEM 2299.722656 1672826432.7705
MEM 2300.109375 1672826432.8709
MEM 2300.093750 1672826432.9712
MEM 2300.140625 1672826433.0716
MEM 2301.035156 1672826433.1720
MEM 2301.976562 1672826433.2723
MEM 2302.378906 1672826433.3728
MEM 2302.343750 1672826433.4733
MEM 2302.332031 1672826433.5737
MEM 2302.886719 1672826433.6741
MEM 2303.960938 1672826433.7745
MEM 2304.878906 1672826433.8749
MEM 2304.863281 1672826433.9753
MEM 2304.832031 1672826434.0758
MEM 2305.382812 1672826434.1762
MEM 2305.765625 1672826434.2767
MEM 2306.984375 1672826434.3771
MEM 2307.355469 1672826434.4775
MEM 2307.386719 1672826434.5779
MEM 2307.355469 1672826434.6783
MEM 2307.660156 1672826434.7787
MEM 2308.312500 1672826434.8791
MEM 2308.792969 1672826434.9795
MEM 2309.667969 1672826435.0799
MEM 2309.718750 1672826435.1802
MEM 2309.703125 1672826435.2806
MEM 2310.488281 1672826435.3811
MEM 2310.894531 1672826435.4815
MEM 2311.808594 1672826435.5819
MEM 2312.250000 1672826435.6823
MEM 2312.304688 1672826435.7828
MEM 2312.304688 1672826435.8832
MEM 2312.281250 1672826435.9835
MEM 2312.273438 1672826436.0839
MEM 2312.257812 1672826436.1842
MEM 2312.222656 1672826436.2846
MEM 2312.210938 1672826436.3851
MEM 2312.195312 1672826436.4855
MEM 2312.179688 1672826436.5859
MEM 2312.148438 1672826436.6863
MEM 2312.132812 1672826436.7867
MEM 2312.117188 1672826436.8872
MEM 2312.085938 1672826436.9876
MEM 2312.070312 1672826437.0880
MEM 2312.039062 1672826437.1884
MEM 2312.019531 1672826437.2888
MEM 2312.007812 1672826437.3892
MEM 2312.234375 1672826437.4897
MEM 2312.210938 1672826437.5900
MEM 2312.203125 1672826437.6905
MEM 2312.171875 1672826437.7909
MEM 2312.156250 1672826437.8912
MEM 2312.378906 1672826437.9916
MEM 2312.367188 1672826438.0919
MEM 2312.335938 1672826438.1923
MEM 2312.320312 1672826438.2927
MEM 2312.289062 1672826438.3931
MEM 2312.269531 1672826438.4935
MEM 2312.242188 1672826438.5938
MEM 2312.226562 1672826438.6942
MEM 2312.207031 1672826438.7945
MEM 2312.500000 1672826438.8948
MEM 2312.394531 1672826438.9952
MEM 2312.406250 1672826439.0956
MEM 2312.652344 1672826439.1959
MEM 2312.636719 1672826439.2964
MEM 2312.636719 1672826439.3968
MEM 2312.683594 1672826439.4972
MEM 2312.738281 1672826439.5977
MEM 2312.843750 1672826439.6981
MEM 2312.867188 1672826439.7986
MEM 2312.718750 1672826439.8990
MEM 2312.773438 1672826439.9995
MEM 2312.777344 1672826440.0999
MEM 2312.886719 1672826440.2004
MEM 2312.945312 1672826440.3007
MEM 2313.277344 1672826440.4012
MEM 2313.835938 1672826440.5017
MEM 2313.812500 1672826440.6022
MEM 2313.785156 1672826440.7025
MEM 2314.386719 1672826440.8029
MEM 2314.734375 1672826440.9033
MEM 2315.675781 1672826441.0036
MEM 2316.296875 1672826441.1040
MEM 2316.281250 1672826441.2044
MEM 2316.273438 1672826441.3048
MEM 2316.359375 1672826441.4052
MEM 2316.816406 1672826441.5056
MEM 2317.722656 1672826441.6062
MEM 2318.406250 1672826441.7067
MEM 2318.785156 1672826441.8071
MEM 2318.753906 1672826441.9075
MEM 2318.824219 1672826442.0079
MEM 2319.312500 1672826442.1083
MEM 2320.105469 1672826442.2087
MEM 2321.023438 1672826442.3091
MEM 2321.007812 1672826442.4095
MEM 2320.976562 1672826442.5099
MEM 2321.535156 1672826442.6103
MEM 2322.691406 1672826442.7107
MEM 2323.117188 1672826442.8111
MEM 2323.507812 1672826442.9116
MEM 2323.468750 1672826443.0120
MEM 2323.523438 1672826443.1126
MEM 2324.394531 1672826443.2130
MEM 2325.359375 1672826443.3134
MEM 2325.738281 1672826443.4138
MEM 2325.707031 1672826443.5142
MEM 2325.691406 1672826443.6147
MEM 2326.257812 1672826443.7150
MEM 2327.097656 1672826443.8154
MEM 2327.851562 1672826443.9158
MEM 2327.972656 1672826444.0162
MEM 2327.898438 1672826444.1167
MEM 2328.710938 1672826444.2171
MEM 2329.148438 1672826444.3175
MEM 2330.039062 1672826444.4178
MEM 2330.449219 1672826444.5182
MEM 2330.679688 1672826444.6186
MEM 2330.718750 1672826444.7190
MEM 2331.605469 1672826444.8194
MEM 2332.527344 1672826444.9198
MEM 2332.949219 1672826445.0202
MEM 2332.917969 1672826445.1206
MEM 2333.000000 1672826445.2210
MEM 2333.859375 1672826445.3214
MEM 2334.726562 1672826445.4218
MEM 2335.187500 1672826445.5222
MEM 2335.417969 1672826445.6226
MEM 2335.402344 1672826445.7229
MEM 2336.429688 1672826445.8233
MEM 2337.347656 1672826445.9237
MEM 2337.667969 1672826446.0240
MEM 2337.656250 1672826446.1245
MEM 2337.640625 1672826446.2249
MEM 2337.800781 1672826446.3252
MEM 2338.699219 1672826446.4257
MEM 2339.125000 1672826446.5261
MEM 2339.957031 1672826446.6265
MEM 2339.941406 1672826446.7269
MEM 2339.917969 1672826446.8273
MEM 2340.281250 1672826446.9277
MEM 2340.960938 1672826447.0280
MEM 2341.765625 1672826447.1283
MEM 2341.746094 1672826447.2286
MEM 2341.976562 1672826447.3290
MEM 2342.582031 1672826447.4294
MEM 2343.171875 1672826447.5302
MEM 2344.332031 1672826447.6305
MEM 2344.785156 1672826447.7309
MEM 2344.750000 1672826447.8313
MEM 2344.738281 1672826447.9316
MEM 2345.253906 1672826448.0320
MEM 2345.949219 1672826448.1325
MEM 2346.601562 1672826448.2329
MEM 2347.019531 1672826448.3334
MEM 2346.988281 1672826448.4338
MEM 2346.972656 1672826448.5341
MEM 2347.417969 1672826448.6344
MEM 2348.328125 1672826448.7348
MEM 2349.519531 1672826448.8352
MEM 2349.507812 1672826448.9356
MEM 2349.476562 1672826449.0360
MEM 2349.929688 1672826449.1364
MEM 2350.816406 1672826449.2368
MEM 2351.234375 1672826449.3373
MEM 2351.742188 1672826449.4377
MEM 2351.726562 1672826449.5381
MEM 2351.746094 1672826449.6385
MEM 2352.648438 1672826449.7389
MEM 2353.167969 1672826449.8393
MEM 2353.828125 1672826449.9397
MEM 2353.800781 1672826450.0402
MEM 2353.769531 1672826450.1406
MEM 2354.074219 1672826450.2410
MEM 2354.730469 1672826450.3414
MEM 2355.816406 1672826450.4418
MEM 2356.570312 1672826450.5421
MEM 2356.554688 1672826450.6424
MEM 2356.593750 1672826450.7429
MEM 2357.492188 1672826450.8434
MEM 2357.878906 1672826450.9438
MEM 2358.832031 1672826451.0442
MEM 2358.785156 1672826451.1446
MEM 2358.769531 1672826451.2450
MEM 2358.750000 1672826451.3454
MEM 2359.195312 1672826451.4458
MEM 2360.210938 1672826451.5462
MEM 2360.523438 1672826451.6466
MEM 2361.042969 1672826451.7469
MEM 2361.011719 1672826451.8474
MEM 2360.992188 1672826451.9478
MEM 2361.503906 1672826452.0482
MEM 2362.277344 1672826452.1485
MEM 2362.871094 1672826452.2489
MEM 2363.351562 1672826452.3492
MEM 2363.335938 1672826452.4496
MEM 2363.343750 1672826452.5500
MEM 2364.273438 1672826452.6505
MEM 2364.621094 1672826452.7509
MEM 2365.324219 1672826452.8512
MEM 2365.558594 1672826452.9516
MEM 2365.539062 1672826453.0521
MEM 2361.746094 1672826453.1525
MEM 2362.628906 1672826453.2529
MEM 2363.578125 1672826453.3533
MEM 2363.972656 1672826453.4537
MEM 2363.953125 1672826453.5541
MEM 2364.183594 1672826453.6544
MEM 2364.226562 1672826453.7548
MEM 2365.246094 1672826453.8553
MEM 2365.812500 1672826453.9557
MEM 2366.722656 1672826454.0561
MEM 2366.703125 1672826454.1566
MEM 2366.691406 1672826454.2570
MEM 2366.992188 1672826454.3574
MEM 2367.628906 1672826454.4578
MEM 2368.312500 1672826454.5589
MEM 2368.957031 1672826454.6593
MEM 2368.941406 1672826454.7597
MEM 2368.914062 1672826454.8601
MEM 2369.476562 1672826454.9607
MEM 2369.859375 1672826455.0611
MEM 2370.808594 1672826455.1614
MEM 2371.460938 1672826455.2619
MEM 2371.429688 1672826455.3623
MEM 2371.488281 1672826455.4628
MEM 2372.375000 1672826455.5632
MEM 2373.292969 1672826455.6636
MEM 2373.687500 1672826455.7640
MEM 2373.660156 1672826455.8643
MEM 2373.707031 1672826455.9647
MEM 2374.453125 1672826456.0651
MEM 2375.035156 1672826456.1655
MEM 2375.949219 1672826456.2658
MEM 2375.933594 1672826456.3663
MEM 2375.914062 1672826456.4668
MEM 2375.929688 1672826456.5672
MEM 2376.429688 1672826456.6676
MEM 2377.511719 1672826456.7680
MEM 2378.285156 1672826456.8684
MEM 2378.710938 1672826456.9688
MEM 2378.679688 1672826457.0692
MEM 2378.664062 1672826457.1696
MEM 2379.207031 1672826457.2700
MEM 2380.023438 1672826457.3705
MEM 2380.542969 1672826457.4709
MEM 2380.917969 1672826457.5713
MEM 2380.902344 1672826457.6717
MEM 2380.992188 1672826457.7721
MEM 2381.820312 1672826457.8725
MEM 2382.789062 1672826457.9729
MEM 2383.179688 1672826458.0733
MEM 2383.164062 1672826458.1737
MEM 2383.132812 1672826458.2740
MEM 2383.945312 1672826458.3744
MEM 2384.843750 1672826458.4748
MEM 2385.281250 1672826458.5752
MEM 2385.667969 1672826458.6755
MEM 2385.652344 1672826458.7761
MEM 2385.617188 1672826458.8766
MEM 2386.183594 1672826458.9770
MEM 2386.843750 1672826459.0773
MEM 2387.519531 1672826459.1776
MEM 2387.894531 1672826459.2780
MEM 2387.863281 1672826459.3785
MEM 2387.925781 1672826459.4789
MEM 2388.425781 1672826459.5793
MEM 2386.355469 1672826459.6796
MEM 2385.574219 1672826459.7799
MEM 2385.937500 1672826459.8804
MEM 2385.921875 1672826459.9808
MEM 2386.210938 1672826460.0812
MEM 2387.480469 1672826460.1816
MEM 2387.804688 1672826460.2820
MEM 2383.914062 1672826460.3823
MEM 2384.324219 1672826460.4827
MEM 2383.085938 1672826460.5831
MEM 2375.496094 1672826460.6834
MEM 2376.320312 1672826460.7838
MEM 2376.843750 1672826460.8842
MEM 2377.738281 1672826460.9846
MEM 2377.640625 1672826461.0851
MEM 2377.625000 1672826461.1855
MEM 2377.746094 1672826461.2860
MEM 2378.382812 1672826461.3864
MEM 2379.039062 1672826461.4868
MEM 2378.382812 1672826461.5872
MEM 2377.882812 1672826461.6876
MEM 2373.292969 1672826461.7881
MEM 2373.277344 1672826461.8885
MEM 2373.839844 1672826461.9889
MEM 2374.773438 1672826462.0893
MEM 2373.976562 1672826462.1897
MEM 2374.410156 1672826462.2900
MEM 2372.054688 1672826462.3904
MEM 2364.214844 1672826462.4908
MEM 2364.367188 1672826462.5913
MEM 2365.187500 1672826462.6916
MEM 2365.707031 1672826462.7920
MEM 2360.449219 1672826462.8924
MEM 2360.437500 1672826462.9927
MEM 2360.421875 1672826463.0932
MEM 2359.390625 1672826463.1936
MEM 2359.925781 1672826463.2941
MEM 2360.371094 1672826463.3944
MEM 2361.121094 1672826463.4949
MEM 2362.207031 1672826463.5954
MEM 2362.191406 1672826463.6958
MEM 2362.175781 1672826463.7961
MEM 2362.160156 1672826463.8965
MEM 2362.699219 1672826463.9970
MEM 2363.144531 1672826464.0974
MEM 2363.906250 1672826464.1978
MEM 2364.472656 1672826464.2984
MEM 2364.460938 1672826464.3987
MEM 2364.429688 1672826464.4991
MEM 2364.843750 1672826464.5995
MEM 2365.417969 1672826464.6999
MEM 2366.304688 1672826464.8003
MEM 2366.750000 1672826464.9007
MEM 2366.730469 1672826465.0011
MEM 2366.699219 1672826465.1015
MEM 2367.363281 1672826465.2019
MEM 2367.929688 1672826465.3023
MEM 2369.093750 1672826465.4027
MEM 2369.542969 1672826465.5030
MEM 2369.507812 1672826465.6034
MEM 2369.632812 1672826465.7038
MEM 2370.546875 1672826465.8043
MEM 2370.937500 1672826465.9047
MEM 2371.871094 1672826466.0051
MEM 2371.773438 1672826466.1055
MEM 2371.746094 1672826466.2060
MEM 2371.914062 1672826466.3064
MEM 2372.750000 1672826466.4068
MEM 2373.511719 1672826466.5072
MEM 2374.066406 1672826466.6076
MEM 2374.050781 1672826466.7080
MEM 2374.277344 1672826466.8083
MEM 2374.675781 1672826466.9087
MEM 2375.570312 1672826467.0090
MEM 2376.515625 1672826467.1094
MEM 2375.863281 1672826467.2097
MEM 2374.714844 1672826467.3102
MEM 2374.679688 1672826467.4105
MEM 2375.203125 1672826467.5110
MEM 2373.347656 1672826467.6115
MEM 2374.285156 1672826467.7119
MEM 2374.703125 1672826467.8123
MEM 2374.671875 1672826467.9127
MEM 2374.738281 1672826468.0130
MEM 2375.457031 1672826468.1134
MEM 2372.742188 1672826468.2137
MEM 2373.765625 1672826468.3141
MEM 2373.910156 1672826468.4146
MEM 2373.878906 1672826468.5150
MEM 2374.429688 1672826468.6155
MEM 2375.332031 1672826468.7159
MEM 2375.773438 1672826468.8164
MEM 2375.011719 1672826468.9168
MEM 2368.097656 1672826469.0172
MEM 2357.195312 1672826469.1176
MEM 2351.511719 1672826469.2181
MEM 2352.109375 1672826469.3185
MEM 2347.609375 1672826469.4189
MEM 2343.109375 1672826469.5194
MEM 2343.093750 1672826469.6198
MEM 2343.066406 1672826469.7202
MEM 2343.164062 1672826469.8206
MEM 2344.042969 1672826469.9211
MEM 2345.015625 1672826470.0215
MEM 2345.589844 1672826470.1219
MEM 2345.304688 1672826470.2222
MEM 2345.273438 1672826470.3226
MEM 2345.828125 1672826470.4229
MEM 2346.667969 1672826470.5232
MEM 2347.132812 1672826470.6236
MEM 2347.539062 1672826470.7240
MEM 2347.507812 1672826470.8243
MEM 2347.843750 1672826470.9247
MEM 2348.472656 1672826471.0250
MEM 2349.414062 1672826471.1254
MEM 2349.804688 1672826471.2258
MEM 2349.777344 1672826471.3263
MEM 2349.843750 1672826471.4266
MEM 2351.207031 1672826471.5271
MEM 2351.898438 1672826471.6274
MEM 2352.285156 1672826471.7279
MEM 2352.253906 1672826471.8284
MEM 2352.242188 1672826471.9289
MEM 2352.855469 1672826472.0293
MEM 2353.203125 1672826472.1298
MEM 2354.113281 1672826472.2302
MEM 2354.535156 1672826472.3306
MEM 2354.500000 1672826472.4310
MEM 2354.574219 1672826472.5315
MEM 2355.449219 1672826472.6318
MEM 2355.902344 1672826472.7322
MEM 2356.730469 1672826472.8326
MEM 2356.976562 1672826472.9331
MEM 2356.945312 1672826473.0335
MEM 2357.734375 1672826473.1339
MEM 2358.175781 1672826473.2342
MEM 2359.152344 1672826473.3345
MEM 2359.523438 1672826473.4349
MEM 2359.503906 1672826473.5353
MEM 2359.476562 1672826473.6356
MEM 2360.015625 1672826473.7359
MEM 2360.996094 1672826473.8364
MEM 2361.355469 1672826473.9368
MEM 2361.832031 1672826474.0372
MEM 2361.816406 1672826474.1376
MEM 2362.121094 1672826474.2379
MEM 2362.734375 1672826474.3382
MEM 2363.613281 1672826474.4387
MEM 2364.070312 1672826474.5391
MEM 2364.070312 1672826474.6396
MEM 2364.070312 1672826474.7400
MEM 2364.316406 1672826474.8403
MEM 2364.281250 1672826474.9407
MEM 2364.265625 1672826475.0411
MEM 2364.238281 1672826475.1416
MEM 2364.218750 1672826475.2420
MEM 2364.187500 1672826475.3424
MEM 2364.175781 1672826475.4428
MEM 2364.140625 1672826475.5431
MEM 2364.128906 1672826475.6436
MEM 2364.097656 1672826475.7439
MEM 2364.082031 1672826475.8444
MEM 2364.050781 1672826475.9448
MEM 2364.035156 1672826476.0452
MEM 2364.257812 1672826476.1456
MEM 2364.289062 1672826476.2460
MEM 2364.214844 1672826476.3463
MEM 2364.199219 1672826476.4469
MEM 2364.425781 1672826476.5472
MEM 2364.394531 1672826476.6475
MEM 2364.378906 1672826476.7483
MEM 2364.363281 1672826476.8488
MEM 2364.343750 1672826476.9492
MEM 2364.316406 1672826477.0496
MEM 2364.300781 1672826477.1500
MEM 2364.281250 1672826477.2503
MEM 2364.250000 1672826477.3507
MEM 2364.238281 1672826477.4511
MEM 2364.398438 1672826477.5516
MEM 2364.378906 1672826477.6520
MEM 2364.347656 1672826477.7524
MEM 2364.367188 1672826477.8531
MEM 2364.453125 1672826477.9535
MEM 2364.562500 1672826478.0538
MEM 2364.617188 1672826478.1541
MEM 2364.914062 1672826478.2545
MEM 2364.898438 1672826478.3549
MEM 2364.960938 1672826478.4554
MEM 2365.066406 1672826478.5558
MEM 2365.164062 1672826478.6561
MEM 2365.980469 1672826478.7565
MEM 2365.960938 1672826478.8568
MEM 2365.957031 1672826478.9572
MEM 2366.082031 1672826479.0575
MEM 2366.792969 1672826479.1579
MEM 2367.324219 1672826479.2582
MEM 2367.800781 1672826479.3587
MEM 2368.183594 1672826479.4591
MEM 2368.425781 1672826479.5596
MEM 2368.531250 1672826479.6600
MEM 2369.226562 1672826479.7604
MEM 2370.042969 1672826479.8608
MEM 2370.878906 1672826479.9611
MEM 2370.859375 1672826480.0615
MEM 2370.847656 1672826480.1620
MEM 2370.980469 1672826480.2624
MEM 2371.449219 1672826480.3628
MEM 2372.312500 1672826480.4632
MEM 2372.710938 1672826480.5636
MEM 2373.074219 1672826480.6642
MEM 2373.042969 1672826480.7647
MEM 2373.175781 1672826480.8651
MEM 2373.628906 1672826480.9655
MEM 2374.394531 1672826481.0659
MEM 2374.925781 1672826481.1663
MEM 2375.394531 1672826481.2668
MEM 2375.273438 1672826481.3672
MEM 2375.261719 1672826481.4676
MEM 2376.082031 1672826481.5682
MEM 2376.894531 1672826481.6687
MEM 2377.664062 1672826481.7690
MEM 2377.781250 1672826481.8694
MEM 2377.750000 1672826481.9697
MEM 2377.828125 1672826482.0701
MEM 2378.710938 1672826482.1717
MEM 2379.144531 1672826482.2721
MEM 2379.921875 1672826482.3725
MEM 2380.011719 1672826482.4729
MEM 2380.000000 1672826482.5732
MEM 2380.089844 1672826482.6735
MEM 2381.074219 1672826482.7739
MEM 2382.156250 1672826482.8744
MEM 2382.562500 1672826482.9748
MEM 2382.550781 1672826483.0751
MEM 2382.777344 1672826483.1755
MEM 2383.339844 1672826483.2759
MEM 2383.718750 1672826483.3763
MEM 2384.617188 1672826483.4766
MEM 2385.054688 1672826483.5770
MEM 2385.023438 1672826483.6775
MEM 2385.078125 1672826483.7780
MEM 2385.562500 1672826483.8784
MEM 2386.382812 1672826483.9788
MEM 2386.882812 1672826484.0792
MEM 2387.292969 1672826484.1796
MEM 2387.269531 1672826484.2824
MEM 2387.246094 1672826484.3828
MEM 2387.632812 1672826484.4832
MEM 2388.199219 1672826484.5836
MEM 2389.101562 1672826484.6840
MEM 2389.792969 1672826484.7844
MEM 2389.777344 1672826484.8848
MEM 2389.746094 1672826484.9855
MEM 2390.269531 1672826485.0859
MEM 2390.679688 1672826485.1863
MEM 2391.578125 1672826485.2866
MEM 2392.039062 1672826485.3871
MEM 2392.007812 1672826485.4875
MEM 2391.992188 1672826485.5879
MEM 2392.773438 1672826485.6883
MEM 2393.464844 1672826485.7887
MEM 2394.308594 1672826485.8891
MEM 2394.542969 1672826485.9894
MEM 2394.519531 1672826486.0900
MEM 2394.687500 1672826486.1905
MEM 2395.460938 1672826486.2908
MEM 2396.660156 1672826486.3911
MEM 2397.078125 1672826486.4915
MEM 2397.062500 1672826486.5919
MEM 2397.031250 1672826486.6923
MEM 2397.457031 1672826486.7926
MEM 2398.007812 1672826486.8930
MEM 2398.898438 1672826486.9934
MEM 2399.328125 1672826487.0938
MEM 2399.300781 1672826487.1943
MEM 2399.285156 1672826487.2947
MEM 2399.843750 1672826487.3951
MEM 2400.343750 1672826487.4955
MEM 2401.175781 1672826487.5958
MEM 2401.679688 1672826487.6963
MEM 2401.648438 1672826487.7967
MEM 2401.628906 1672826487.8972
MEM 2402.355469 1672826487.9976
MEM 2403.238281 1672826488.0980
MEM 2403.664062 1672826488.1984
MEM 2403.628906 1672826488.2988
MEM 2403.617188 1672826488.3992
MEM 2404.476562 1672826488.4997
